video_id,frame_type,category,image_name,image_path
Yj_ihPooZGw,mid,Film_&_Animation,Yj_ihPooZGw_mid.jpg,Data/dataset_images\Film_&_Animation\Yj_ihPooZGw_mid.jpg
Yj_ihPooZGw,start,Film_&_Animation,Yj_ihPooZGw_start.jpg,Data/dataset_images\Film_&_Animation\Yj_ihPooZGw_start.jpg
YkAcGRvpza8,end,Film_&_Animation,YkAcGRvpza8_end.jpg,Data/dataset_images\Film_&_Animation\YkAcGRvpza8_end.jpg
YkAcGRvpza8,mid,Film_&_Animation,YkAcGRvpza8_mid.jpg,Data/dataset_images\Film_&_Animation\YkAcGRvpza8_mid.jpg
YkAcGRvpza8,start,Film_&_Animation,YkAcGRvpza8_start.jpg,Data/dataset_images\Film_&_Animation\YkAcGRvpza8_start.jpg
ynMcxaEScUc,end,Film_&_Animation,ynMcxaEScUc_end.jpg,Data/dataset_images\Film_&_Animation\ynMcxaEScUc_end.jpg
ynMcxaEScUc,mid,Film_&_Animation,ynMcxaEScUc_mid.jpg,Data/dataset_images\Film_&_Animation\ynMcxaEScUc_mid.jpg
ynMcxaEScUc,start,Film_&_Animation,ynMcxaEScUc_start.jpg,Data/dataset_images\Film_&_Animation\ynMcxaEScUc_start.jpg
YO0kpiOkmoo,end,Film_&_Animation,YO0kpiOkmoo_end.jpg,Data/dataset_images\Film_&_Animation\YO0kpiOkmoo_end.jpg
YO0kpiOkmoo,mid,Film_&_Animation,YO0kpiOkmoo_mid.jpg,Data/dataset_images\Film_&_Animation\YO0kpiOkmoo_mid.jpg
YO0kpiOkmoo,start,Film_&_Animation,YO0kpiOkmoo_start.jpg,Data/dataset_images\Film_&_Animation\YO0kpiOkmoo_start.jpg
yoh9P2cbkhI,end,Film_&_Animation,yoh9P2cbkhI_end.jpg,Data/dataset_images\Film_&_Animation\yoh9P2cbkhI_end.jpg
yoh9P2cbkhI,mid,Film_&_Animation,yoh9P2cbkhI_mid.jpg,Data/dataset_images\Film_&_Animation\yoh9P2cbkhI_mid.jpg
yoh9P2cbkhI,start,Film_&_Animation,yoh9P2cbkhI_start.jpg,Data/dataset_images\Film_&_Animation\yoh9P2cbkhI_start.jpg
YopmjnlqsVs,end,Film_&_Animation,YopmjnlqsVs_end.jpg,Data/dataset_images\Film_&_Animation\YopmjnlqsVs_end.jpg
YopmjnlqsVs,mid,Film_&_Animation,YopmjnlqsVs_mid.jpg,Data/dataset_images\Film_&_Animation\YopmjnlqsVs_mid.jpg
YopmjnlqsVs,start,Film_&_Animation,YopmjnlqsVs_start.jpg,Data/dataset_images\Film_&_Animation\YopmjnlqsVs_start.jpg
Yotwx60BOfU,end,Film_&_Animation,Yotwx60BOfU_end.jpg,Data/dataset_images\Film_&_Animation\Yotwx60BOfU_end.jpg
Yotwx60BOfU,mid,Film_&_Animation,Yotwx60BOfU_mid.jpg,Data/dataset_images\Film_&_Animation\Yotwx60BOfU_mid.jpg
Yotwx60BOfU,start,Film_&_Animation,Yotwx60BOfU_start.jpg,Data/dataset_images\Film_&_Animation\Yotwx60BOfU_start.jpg
YoXfvL0ZlHs,end,Film_&_Animation,YoXfvL0ZlHs_end.jpg,Data/dataset_images\Film_&_Animation\YoXfvL0ZlHs_end.jpg
YoXfvL0ZlHs,mid,Film_&_Animation,YoXfvL0ZlHs_mid.jpg,Data/dataset_images\Film_&_Animation\YoXfvL0ZlHs_mid.jpg
YoXfvL0ZlHs,start,Film_&_Animation,YoXfvL0ZlHs_start.jpg,Data/dataset_images\Film_&_Animation\YoXfvL0ZlHs_start.jpg
YO_YTbh4bPI,end,Film_&_Animation,YO_YTbh4bPI_end.jpg,Data/dataset_images\Film_&_Animation\YO_YTbh4bPI_end.jpg
YO_YTbh4bPI,mid,Film_&_Animation,YO_YTbh4bPI_mid.jpg,Data/dataset_images\Film_&_Animation\YO_YTbh4bPI_mid.jpg
YO_YTbh4bPI,start,Film_&_Animation,YO_YTbh4bPI_start.jpg,Data/dataset_images\Film_&_Animation\YO_YTbh4bPI_start.jpg
ypnZQR5Nru0,end,Film_&_Animation,ypnZQR5Nru0_end.jpg,Data/dataset_images\Film_&_Animation\ypnZQR5Nru0_end.jpg
ypnZQR5Nru0,mid,Film_&_Animation,ypnZQR5Nru0_mid.jpg,Data/dataset_images\Film_&_Animation\ypnZQR5Nru0_mid.jpg
ypnZQR5Nru0,start,Film_&_Animation,ypnZQR5Nru0_start.jpg,Data/dataset_images\Film_&_Animation\ypnZQR5Nru0_start.jpg
yrRzJ6yJ2Jk,end,Film_&_Animation,yrRzJ6yJ2Jk_end.jpg,Data/dataset_images\Film_&_Animation\yrRzJ6yJ2Jk_end.jpg
yrRzJ6yJ2Jk,mid,Film_&_Animation,yrRzJ6yJ2Jk_mid.jpg,Data/dataset_images\Film_&_Animation\yrRzJ6yJ2Jk_mid.jpg
yrRzJ6yJ2Jk,start,Film_&_Animation,yrRzJ6yJ2Jk_start.jpg,Data/dataset_images\Film_&_Animation\yrRzJ6yJ2Jk_start.jpg
ysYRfOasNqI,end,Film_&_Animation,ysYRfOasNqI_end.jpg,Data/dataset_images\Film_&_Animation\ysYRfOasNqI_end.jpg
ysYRfOasNqI,mid,Film_&_Animation,ysYRfOasNqI_mid.jpg,Data/dataset_images\Film_&_Animation\ysYRfOasNqI_mid.jpg
ysYRfOasNqI,start,Film_&_Animation,ysYRfOasNqI_start.jpg,Data/dataset_images\Film_&_Animation\ysYRfOasNqI_start.jpg
YTFdQGYwQ2g,end,Film_&_Animation,YTFdQGYwQ2g_end.jpg,Data/dataset_images\Film_&_Animation\YTFdQGYwQ2g_end.jpg
YTFdQGYwQ2g,mid,Film_&_Animation,YTFdQGYwQ2g_mid.jpg,Data/dataset_images\Film_&_Animation\YTFdQGYwQ2g_mid.jpg
YTFdQGYwQ2g,start,Film_&_Animation,YTFdQGYwQ2g_start.jpg,Data/dataset_images\Film_&_Animation\YTFdQGYwQ2g_start.jpg
yTGk2E52XtU,end,Film_&_Animation,yTGk2E52XtU_end.jpg,Data/dataset_images\Film_&_Animation\yTGk2E52XtU_end.jpg
yTGk2E52XtU,mid,Film_&_Animation,yTGk2E52XtU_mid.jpg,Data/dataset_images\Film_&_Animation\yTGk2E52XtU_mid.jpg
yTGk2E52XtU,start,Film_&_Animation,yTGk2E52XtU_start.jpg,Data/dataset_images\Film_&_Animation\yTGk2E52XtU_start.jpg
yW81hRnYAnQ,end,Film_&_Animation,yW81hRnYAnQ_end.jpg,Data/dataset_images\Film_&_Animation\yW81hRnYAnQ_end.jpg
yW81hRnYAnQ,mid,Film_&_Animation,yW81hRnYAnQ_mid.jpg,Data/dataset_images\Film_&_Animation\yW81hRnYAnQ_mid.jpg
yW81hRnYAnQ,start,Film_&_Animation,yW81hRnYAnQ_start.jpg,Data/dataset_images\Film_&_Animation\yW81hRnYAnQ_start.jpg
YyiRVGVYLdo,end,Film_&_Animation,YyiRVGVYLdo_end.jpg,Data/dataset_images\Film_&_Animation\YyiRVGVYLdo_end.jpg
YyiRVGVYLdo,mid,Film_&_Animation,YyiRVGVYLdo_mid.jpg,Data/dataset_images\Film_&_Animation\YyiRVGVYLdo_mid.jpg
YyiRVGVYLdo,start,Film_&_Animation,YyiRVGVYLdo_start.jpg,Data/dataset_images\Film_&_Animation\YyiRVGVYLdo_start.jpg
z-ncaMYQvCA,end,Film_&_Animation,z-ncaMYQvCA_end.jpg,Data/dataset_images\Film_&_Animation\z-ncaMYQvCA_end.jpg
z-ncaMYQvCA,mid,Film_&_Animation,z-ncaMYQvCA_mid.jpg,Data/dataset_images\Film_&_Animation\z-ncaMYQvCA_mid.jpg
z-ncaMYQvCA,start,Film_&_Animation,z-ncaMYQvCA_start.jpg,Data/dataset_images\Film_&_Animation\z-ncaMYQvCA_start.jpg
Z3Hmn8Ek3aI,end,Film_&_Animation,Z3Hmn8Ek3aI_end.jpg,Data/dataset_images\Film_&_Animation\Z3Hmn8Ek3aI_end.jpg
Z3Hmn8Ek3aI,mid,Film_&_Animation,Z3Hmn8Ek3aI_mid.jpg,Data/dataset_images\Film_&_Animation\Z3Hmn8Ek3aI_mid.jpg
Z3Hmn8Ek3aI,start,Film_&_Animation,Z3Hmn8Ek3aI_start.jpg,Data/dataset_images\Film_&_Animation\Z3Hmn8Ek3aI_start.jpg
z4tgohnlQXo,end,Film_&_Animation,z4tgohnlQXo_end.jpg,Data/dataset_images\Film_&_Animation\z4tgohnlQXo_end.jpg
z4tgohnlQXo,mid,Film_&_Animation,z4tgohnlQXo_mid.jpg,Data/dataset_images\Film_&_Animation\z4tgohnlQXo_mid.jpg
z4tgohnlQXo,start,Film_&_Animation,z4tgohnlQXo_start.jpg,Data/dataset_images\Film_&_Animation\z4tgohnlQXo_start.jpg
z4yXie5CIiQ,end,Film_&_Animation,z4yXie5CIiQ_end.jpg,Data/dataset_images\Film_&_Animation\z4yXie5CIiQ_end.jpg
z4yXie5CIiQ,mid,Film_&_Animation,z4yXie5CIiQ_mid.jpg,Data/dataset_images\Film_&_Animation\z4yXie5CIiQ_mid.jpg
z4yXie5CIiQ,start,Film_&_Animation,z4yXie5CIiQ_start.jpg,Data/dataset_images\Film_&_Animation\z4yXie5CIiQ_start.jpg
z532H7CYVJ0,end,Film_&_Animation,z532H7CYVJ0_end.jpg,Data/dataset_images\Film_&_Animation\z532H7CYVJ0_end.jpg
z532H7CYVJ0,mid,Film_&_Animation,z532H7CYVJ0_mid.jpg,Data/dataset_images\Film_&_Animation\z532H7CYVJ0_mid.jpg
z532H7CYVJ0,start,Film_&_Animation,z532H7CYVJ0_start.jpg,Data/dataset_images\Film_&_Animation\z532H7CYVJ0_start.jpg
Z7oEof8fZiw,end,Film_&_Animation,Z7oEof8fZiw_end.jpg,Data/dataset_images\Film_&_Animation\Z7oEof8fZiw_end.jpg
Z7oEof8fZiw,mid,Film_&_Animation,Z7oEof8fZiw_mid.jpg,Data/dataset_images\Film_&_Animation\Z7oEof8fZiw_mid.jpg
Z7oEof8fZiw,start,Film_&_Animation,Z7oEof8fZiw_start.jpg,Data/dataset_images\Film_&_Animation\Z7oEof8fZiw_start.jpg
z7oEzyo5vbo,end,Film_&_Animation,z7oEzyo5vbo_end.jpg,Data/dataset_images\Film_&_Animation\z7oEzyo5vbo_end.jpg
z7oEzyo5vbo,mid,Film_&_Animation,z7oEzyo5vbo_mid.jpg,Data/dataset_images\Film_&_Animation\z7oEzyo5vbo_mid.jpg
z7oEzyo5vbo,start,Film_&_Animation,z7oEzyo5vbo_start.jpg,Data/dataset_images\Film_&_Animation\z7oEzyo5vbo_start.jpg
z84tCsWTYrw,end,Film_&_Animation,z84tCsWTYrw_end.jpg,Data/dataset_images\Film_&_Animation\z84tCsWTYrw_end.jpg
z84tCsWTYrw,mid,Film_&_Animation,z84tCsWTYrw_mid.jpg,Data/dataset_images\Film_&_Animation\z84tCsWTYrw_mid.jpg
z84tCsWTYrw,start,Film_&_Animation,z84tCsWTYrw_start.jpg,Data/dataset_images\Film_&_Animation\z84tCsWTYrw_start.jpg
z9SojFN57Mc,end,Film_&_Animation,z9SojFN57Mc_end.jpg,Data/dataset_images\Film_&_Animation\z9SojFN57Mc_end.jpg
z9SojFN57Mc,mid,Film_&_Animation,z9SojFN57Mc_mid.jpg,Data/dataset_images\Film_&_Animation\z9SojFN57Mc_mid.jpg
z9SojFN57Mc,start,Film_&_Animation,z9SojFN57Mc_start.jpg,Data/dataset_images\Film_&_Animation\z9SojFN57Mc_start.jpg
zEiacoaK8M4,end,Film_&_Animation,zEiacoaK8M4_end.jpg,Data/dataset_images\Film_&_Animation\zEiacoaK8M4_end.jpg
zEiacoaK8M4,mid,Film_&_Animation,zEiacoaK8M4_mid.jpg,Data/dataset_images\Film_&_Animation\zEiacoaK8M4_mid.jpg
zEiacoaK8M4,start,Film_&_Animation,zEiacoaK8M4_start.jpg,Data/dataset_images\Film_&_Animation\zEiacoaK8M4_start.jpg
ZFLenTDLlLQ,end,Film_&_Animation,ZFLenTDLlLQ_end.jpg,Data/dataset_images\Film_&_Animation\ZFLenTDLlLQ_end.jpg
ZFLenTDLlLQ,mid,Film_&_Animation,ZFLenTDLlLQ_mid.jpg,Data/dataset_images\Film_&_Animation\ZFLenTDLlLQ_mid.jpg
ZFLenTDLlLQ,start,Film_&_Animation,ZFLenTDLlLQ_start.jpg,Data/dataset_images\Film_&_Animation\ZFLenTDLlLQ_start.jpg
zHR2CFcdpMo,end,Film_&_Animation,zHR2CFcdpMo_end.jpg,Data/dataset_images\Film_&_Animation\zHR2CFcdpMo_end.jpg
zHR2CFcdpMo,mid,Film_&_Animation,zHR2CFcdpMo_mid.jpg,Data/dataset_images\Film_&_Animation\zHR2CFcdpMo_mid.jpg
zHR2CFcdpMo,start,Film_&_Animation,zHR2CFcdpMo_start.jpg,Data/dataset_images\Film_&_Animation\zHR2CFcdpMo_start.jpg
ZKVVqlJyilw,end,Film_&_Animation,ZKVVqlJyilw_end.jpg,Data/dataset_images\Film_&_Animation\ZKVVqlJyilw_end.jpg
ZKVVqlJyilw,mid,Film_&_Animation,ZKVVqlJyilw_mid.jpg,Data/dataset_images\Film_&_Animation\ZKVVqlJyilw_mid.jpg
ZKVVqlJyilw,start,Film_&_Animation,ZKVVqlJyilw_start.jpg,Data/dataset_images\Film_&_Animation\ZKVVqlJyilw_start.jpg
Zk_DvUVVBNw,end,Film_&_Animation,Zk_DvUVVBNw_end.jpg,Data/dataset_images\Film_&_Animation\Zk_DvUVVBNw_end.jpg
Zk_DvUVVBNw,mid,Film_&_Animation,Zk_DvUVVBNw_mid.jpg,Data/dataset_images\Film_&_Animation\Zk_DvUVVBNw_mid.jpg
Zk_DvUVVBNw,start,Film_&_Animation,Zk_DvUVVBNw_start.jpg,Data/dataset_images\Film_&_Animation\Zk_DvUVVBNw_start.jpg
ZLXj-gFc470,end,Film_&_Animation,ZLXj-gFc470_end.jpg,Data/dataset_images\Film_&_Animation\ZLXj-gFc470_end.jpg
ZLXj-gFc470,mid,Film_&_Animation,ZLXj-gFc470_mid.jpg,Data/dataset_images\Film_&_Animation\ZLXj-gFc470_mid.jpg
ZLXj-gFc470,start,Film_&_Animation,ZLXj-gFc470_start.jpg,Data/dataset_images\Film_&_Animation\ZLXj-gFc470_start.jpg
ZMwZAkzIMG0,end,Film_&_Animation,ZMwZAkzIMG0_end.jpg,Data/dataset_images\Film_&_Animation\ZMwZAkzIMG0_end.jpg
ZMwZAkzIMG0,mid,Film_&_Animation,ZMwZAkzIMG0_mid.jpg,Data/dataset_images\Film_&_Animation\ZMwZAkzIMG0_mid.jpg
ZMwZAkzIMG0,start,Film_&_Animation,ZMwZAkzIMG0_start.jpg,Data/dataset_images\Film_&_Animation\ZMwZAkzIMG0_start.jpg
ZntpzBSF3W0,end,Film_&_Animation,ZntpzBSF3W0_end.jpg,Data/dataset_images\Film_&_Animation\ZntpzBSF3W0_end.jpg
ZntpzBSF3W0,mid,Film_&_Animation,ZntpzBSF3W0_mid.jpg,Data/dataset_images\Film_&_Animation\ZntpzBSF3W0_mid.jpg
ZntpzBSF3W0,start,Film_&_Animation,ZntpzBSF3W0_start.jpg,Data/dataset_images\Film_&_Animation\ZntpzBSF3W0_start.jpg
zPkqESAhEJk,end,Film_&_Animation,zPkqESAhEJk_end.jpg,Data/dataset_images\Film_&_Animation\zPkqESAhEJk_end.jpg
zPkqESAhEJk,mid,Film_&_Animation,zPkqESAhEJk_mid.jpg,Data/dataset_images\Film_&_Animation\zPkqESAhEJk_mid.jpg
zPkqESAhEJk,start,Film_&_Animation,zPkqESAhEJk_start.jpg,Data/dataset_images\Film_&_Animation\zPkqESAhEJk_start.jpg
zPyEPWOSOpc,end,Film_&_Animation,zPyEPWOSOpc_end.jpg,Data/dataset_images\Film_&_Animation\zPyEPWOSOpc_end.jpg
zPyEPWOSOpc,mid,Film_&_Animation,zPyEPWOSOpc_mid.jpg,Data/dataset_images\Film_&_Animation\zPyEPWOSOpc_mid.jpg
zPyEPWOSOpc,start,Film_&_Animation,zPyEPWOSOpc_start.jpg,Data/dataset_images\Film_&_Animation\zPyEPWOSOpc_start.jpg
zqJyPmvxIeg,end,Film_&_Animation,zqJyPmvxIeg_end.jpg,Data/dataset_images\Film_&_Animation\zqJyPmvxIeg_end.jpg
zqJyPmvxIeg,mid,Film_&_Animation,zqJyPmvxIeg_mid.jpg,Data/dataset_images\Film_&_Animation\zqJyPmvxIeg_mid.jpg
zqJyPmvxIeg,start,Film_&_Animation,zqJyPmvxIeg_start.jpg,Data/dataset_images\Film_&_Animation\zqJyPmvxIeg_start.jpg
ZqveCh08c0M,end,Film_&_Animation,ZqveCh08c0M_end.jpg,Data/dataset_images\Film_&_Animation\ZqveCh08c0M_end.jpg
ZqveCh08c0M,mid,Film_&_Animation,ZqveCh08c0M_mid.jpg,Data/dataset_images\Film_&_Animation\ZqveCh08c0M_mid.jpg
ZqveCh08c0M,start,Film_&_Animation,ZqveCh08c0M_start.jpg,Data/dataset_images\Film_&_Animation\ZqveCh08c0M_start.jpg
zRT-RohDE0Y,end,Film_&_Animation,zRT-RohDE0Y_end.jpg,Data/dataset_images\Film_&_Animation\zRT-RohDE0Y_end.jpg
zRT-RohDE0Y,mid,Film_&_Animation,zRT-RohDE0Y_mid.jpg,Data/dataset_images\Film_&_Animation\zRT-RohDE0Y_mid.jpg
zRT-RohDE0Y,start,Film_&_Animation,zRT-RohDE0Y_start.jpg,Data/dataset_images\Film_&_Animation\zRT-RohDE0Y_start.jpg
zSmc8qGBw18,end,Film_&_Animation,zSmc8qGBw18_end.jpg,Data/dataset_images\Film_&_Animation\zSmc8qGBw18_end.jpg
zSmc8qGBw18,mid,Film_&_Animation,zSmc8qGBw18_mid.jpg,Data/dataset_images\Film_&_Animation\zSmc8qGBw18_mid.jpg
zSmc8qGBw18,start,Film_&_Animation,zSmc8qGBw18_start.jpg,Data/dataset_images\Film_&_Animation\zSmc8qGBw18_start.jpg
ztcqHU8vR20,end,Film_&_Animation,ztcqHU8vR20_end.jpg,Data/dataset_images\Film_&_Animation\ztcqHU8vR20_end.jpg
ztcqHU8vR20,mid,Film_&_Animation,ztcqHU8vR20_mid.jpg,Data/dataset_images\Film_&_Animation\ztcqHU8vR20_mid.jpg
ztcqHU8vR20,start,Film_&_Animation,ztcqHU8vR20_start.jpg,Data/dataset_images\Film_&_Animation\ztcqHU8vR20_start.jpg
ZTmwCvn5FYQ,end,Film_&_Animation,ZTmwCvn5FYQ_end.jpg,Data/dataset_images\Film_&_Animation\ZTmwCvn5FYQ_end.jpg
ZTmwCvn5FYQ,mid,Film_&_Animation,ZTmwCvn5FYQ_mid.jpg,Data/dataset_images\Film_&_Animation\ZTmwCvn5FYQ_mid.jpg
ZTmwCvn5FYQ,start,Film_&_Animation,ZTmwCvn5FYQ_start.jpg,Data/dataset_images\Film_&_Animation\ZTmwCvn5FYQ_start.jpg
zuE65iabA2E,end,Film_&_Animation,zuE65iabA2E_end.jpg,Data/dataset_images\Film_&_Animation\zuE65iabA2E_end.jpg
zuE65iabA2E,mid,Film_&_Animation,zuE65iabA2E_mid.jpg,Data/dataset_images\Film_&_Animation\zuE65iabA2E_mid.jpg
zuE65iabA2E,start,Film_&_Animation,zuE65iabA2E_start.jpg,Data/dataset_images\Film_&_Animation\zuE65iabA2E_start.jpg
zuiEBty3ra4,end,Film_&_Animation,zuiEBty3ra4_end.jpg,Data/dataset_images\Film_&_Animation\zuiEBty3ra4_end.jpg
zuiEBty3ra4,mid,Film_&_Animation,zuiEBty3ra4_mid.jpg,Data/dataset_images\Film_&_Animation\zuiEBty3ra4_mid.jpg
zuiEBty3ra4,start,Film_&_Animation,zuiEBty3ra4_start.jpg,Data/dataset_images\Film_&_Animation\zuiEBty3ra4_start.jpg
zunolPMKno4,end,Film_&_Animation,zunolPMKno4_end.jpg,Data/dataset_images\Film_&_Animation\zunolPMKno4_end.jpg
zunolPMKno4,mid,Film_&_Animation,zunolPMKno4_mid.jpg,Data/dataset_images\Film_&_Animation\zunolPMKno4_mid.jpg
zunolPMKno4,start,Film_&_Animation,zunolPMKno4_start.jpg,Data/dataset_images\Film_&_Animation\zunolPMKno4_start.jpg
zxi6_SrR9EA,end,Film_&_Animation,zxi6_SrR9EA_end.jpg,Data/dataset_images\Film_&_Animation\zxi6_SrR9EA_end.jpg
zxi6_SrR9EA,mid,Film_&_Animation,zxi6_SrR9EA_mid.jpg,Data/dataset_images\Film_&_Animation\zxi6_SrR9EA_mid.jpg
zxi6_SrR9EA,start,Film_&_Animation,zxi6_SrR9EA_start.jpg,Data/dataset_images\Film_&_Animation\zxi6_SrR9EA_start.jpg
zz2sJqRDH68,end,Film_&_Animation,zz2sJqRDH68_end.jpg,Data/dataset_images\Film_&_Animation\zz2sJqRDH68_end.jpg
zz2sJqRDH68,mid,Film_&_Animation,zz2sJqRDH68_mid.jpg,Data/dataset_images\Film_&_Animation\zz2sJqRDH68_mid.jpg
zz2sJqRDH68,start,Film_&_Animation,zz2sJqRDH68_start.jpg,Data/dataset_images\Film_&_Animation\zz2sJqRDH68_start.jpg
zZCr4q5owDo,end,Film_&_Animation,zZCr4q5owDo_end.jpg,Data/dataset_images\Film_&_Animation\zZCr4q5owDo_end.jpg
zZCr4q5owDo,mid,Film_&_Animation,zZCr4q5owDo_mid.jpg,Data/dataset_images\Film_&_Animation\zZCr4q5owDo_mid.jpg
zZCr4q5owDo,start,Film_&_Animation,zZCr4q5owDo_start.jpg,Data/dataset_images\Film_&_Animation\zZCr4q5owDo_start.jpg
ZzFj5A0YBS8,end,Film_&_Animation,ZzFj5A0YBS8_end.jpg,Data/dataset_images\Film_&_Animation\ZzFj5A0YBS8_end.jpg
ZzFj5A0YBS8,mid,Film_&_Animation,ZzFj5A0YBS8_mid.jpg,Data/dataset_images\Film_&_Animation\ZzFj5A0YBS8_mid.jpg
ZzFj5A0YBS8,start,Film_&_Animation,ZzFj5A0YBS8_start.jpg,Data/dataset_images\Film_&_Animation\ZzFj5A0YBS8_start.jpg
ZZZoKbOTNCk,end,Film_&_Animation,ZZZoKbOTNCk_end.jpg,Data/dataset_images\Film_&_Animation\ZZZoKbOTNCk_end.jpg
ZZZoKbOTNCk,mid,Film_&_Animation,ZZZoKbOTNCk_mid.jpg,Data/dataset_images\Film_&_Animation\ZZZoKbOTNCk_mid.jpg
ZZZoKbOTNCk,start,Film_&_Animation,ZZZoKbOTNCk_start.jpg,Data/dataset_images\Film_&_Animation\ZZZoKbOTNCk_start.jpg
_3kOeu-Bi-c,end,Film_&_Animation,_3kOeu-Bi-c_end.jpg,Data/dataset_images\Film_&_Animation\_3kOeu-Bi-c_end.jpg
_3kOeu-Bi-c,mid,Film_&_Animation,_3kOeu-Bi-c_mid.jpg,Data/dataset_images\Film_&_Animation\_3kOeu-Bi-c_mid.jpg
_3kOeu-Bi-c,start,Film_&_Animation,_3kOeu-Bi-c_start.jpg,Data/dataset_images\Film_&_Animation\_3kOeu-Bi-c_start.jpg
_6DWjJABzAQ,end,Film_&_Animation,_6DWjJABzAQ_end.jpg,Data/dataset_images\Film_&_Animation\_6DWjJABzAQ_end.jpg
_6DWjJABzAQ,mid,Film_&_Animation,_6DWjJABzAQ_mid.jpg,Data/dataset_images\Film_&_Animation\_6DWjJABzAQ_mid.jpg
_6DWjJABzAQ,start,Film_&_Animation,_6DWjJABzAQ_start.jpg,Data/dataset_images\Film_&_Animation\_6DWjJABzAQ_start.jpg
_7806jbFX10,end,Film_&_Animation,_7806jbFX10_end.jpg,Data/dataset_images\Film_&_Animation\_7806jbFX10_end.jpg
_7806jbFX10,mid,Film_&_Animation,_7806jbFX10_mid.jpg,Data/dataset_images\Film_&_Animation\_7806jbFX10_mid.jpg
_7806jbFX10,start,Film_&_Animation,_7806jbFX10_start.jpg,Data/dataset_images\Film_&_Animation\_7806jbFX10_start.jpg
_8RMb4pRu3c,end,Film_&_Animation,_8RMb4pRu3c_end.jpg,Data/dataset_images\Film_&_Animation\_8RMb4pRu3c_end.jpg
_8RMb4pRu3c,mid,Film_&_Animation,_8RMb4pRu3c_mid.jpg,Data/dataset_images\Film_&_Animation\_8RMb4pRu3c_mid.jpg
_8RMb4pRu3c,start,Film_&_Animation,_8RMb4pRu3c_start.jpg,Data/dataset_images\Film_&_Animation\_8RMb4pRu3c_start.jpg
_93KHC0PsEY,end,Film_&_Animation,_93KHC0PsEY_end.jpg,Data/dataset_images\Film_&_Animation\_93KHC0PsEY_end.jpg
_93KHC0PsEY,mid,Film_&_Animation,_93KHC0PsEY_mid.jpg,Data/dataset_images\Film_&_Animation\_93KHC0PsEY_mid.jpg
_93KHC0PsEY,start,Film_&_Animation,_93KHC0PsEY_start.jpg,Data/dataset_images\Film_&_Animation\_93KHC0PsEY_start.jpg
_BmdsKqRZB0,end,Film_&_Animation,_BmdsKqRZB0_end.jpg,Data/dataset_images\Film_&_Animation\_BmdsKqRZB0_end.jpg
_BmdsKqRZB0,mid,Film_&_Animation,_BmdsKqRZB0_mid.jpg,Data/dataset_images\Film_&_Animation\_BmdsKqRZB0_mid.jpg
_BmdsKqRZB0,start,Film_&_Animation,_BmdsKqRZB0_start.jpg,Data/dataset_images\Film_&_Animation\_BmdsKqRZB0_start.jpg
_D4RIaJYgqw,end,Film_&_Animation,_D4RIaJYgqw_end.jpg,Data/dataset_images\Film_&_Animation\_D4RIaJYgqw_end.jpg
_D4RIaJYgqw,mid,Film_&_Animation,_D4RIaJYgqw_mid.jpg,Data/dataset_images\Film_&_Animation\_D4RIaJYgqw_mid.jpg
_D4RIaJYgqw,start,Film_&_Animation,_D4RIaJYgqw_start.jpg,Data/dataset_images\Film_&_Animation\_D4RIaJYgqw_start.jpg
_Du353YAJ4k,end,Film_&_Animation,_Du353YAJ4k_end.jpg,Data/dataset_images\Film_&_Animation\_Du353YAJ4k_end.jpg
_Du353YAJ4k,mid,Film_&_Animation,_Du353YAJ4k_mid.jpg,Data/dataset_images\Film_&_Animation\_Du353YAJ4k_mid.jpg
_Du353YAJ4k,start,Film_&_Animation,_Du353YAJ4k_start.jpg,Data/dataset_images\Film_&_Animation\_Du353YAJ4k_start.jpg
_GxXV9IPEP4,end,Film_&_Animation,_GxXV9IPEP4_end.jpg,Data/dataset_images\Film_&_Animation\_GxXV9IPEP4_end.jpg
_GxXV9IPEP4,mid,Film_&_Animation,_GxXV9IPEP4_mid.jpg,Data/dataset_images\Film_&_Animation\_GxXV9IPEP4_mid.jpg
_GxXV9IPEP4,start,Film_&_Animation,_GxXV9IPEP4_start.jpg,Data/dataset_images\Film_&_Animation\_GxXV9IPEP4_start.jpg
_HagrHZuJw4,end,Film_&_Animation,_HagrHZuJw4_end.jpg,Data/dataset_images\Film_&_Animation\_HagrHZuJw4_end.jpg
_HagrHZuJw4,mid,Film_&_Animation,_HagrHZuJw4_mid.jpg,Data/dataset_images\Film_&_Animation\_HagrHZuJw4_mid.jpg
_HagrHZuJw4,start,Film_&_Animation,_HagrHZuJw4_start.jpg,Data/dataset_images\Film_&_Animation\_HagrHZuJw4_start.jpg
_i52wT92fXM,end,Film_&_Animation,_i52wT92fXM_end.jpg,Data/dataset_images\Film_&_Animation\_i52wT92fXM_end.jpg
_i52wT92fXM,mid,Film_&_Animation,_i52wT92fXM_mid.jpg,Data/dataset_images\Film_&_Animation\_i52wT92fXM_mid.jpg
_i52wT92fXM,start,Film_&_Animation,_i52wT92fXM_start.jpg,Data/dataset_images\Film_&_Animation\_i52wT92fXM_start.jpg
_JufM-vZsYQ,end,Film_&_Animation,_JufM-vZsYQ_end.jpg,Data/dataset_images\Film_&_Animation\_JufM-vZsYQ_end.jpg
_JufM-vZsYQ,mid,Film_&_Animation,_JufM-vZsYQ_mid.jpg,Data/dataset_images\Film_&_Animation\_JufM-vZsYQ_mid.jpg
